Term,pval,fdr,nes,es,gene
GO_Biological_Process_2023__Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034),0.018,0.6395241572515197,1.4219299729983028,0.6951269626194848,WNT1;AVIL;PIK3R1;APC;CEP120;TGFB3;RAC1;MARK4;DPYSL3
GO_Biological_Process_2023__Negative Regulation Of JNK Cascade (GO:0046329),0.018090452261306532,0.5949897682055251,1.4845289399243105,0.7356361688241105,SERPINB3;HDAC3;PRMT1
GO_Molecular_Function_2023__Peptidase Inhibitor Activity (GO:0030414),0.01903807615230461,0.5259054535467593,1.506461461742922,0.7471448190840688,SLPI;ITIH2;A2ML1;PCSK1N;CST3;SPINK2;SERPIND1
GO_Biological_Process_2023__Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902099),0.019095477386934675,0.5301652129021198,1.5117354808244319,0.7574139275109134,ACTL6B;RIOK2;BRD7;BCL7B;SMARCA4;SMARCD3;DPF1;SMARCC2;NEK6;ARID2;CDC23
GO_Biological_Process_2023__Homologous Chromosome Pairing At Meiosis (GO:0007129),0.01917255297679112,0.5174168426393869,1.5305645005537953,0.7720070794484631,SYCP1;PRDM9;TEX11;MND1
GO_Molecular_Function_2023__Actinin Binding (GO:0042805),0.019348268839103868,0.5984732224612962,1.4852475862559533,0.7523610306148585,CSRP3;CSRP2;KCNN2
GO_Biological_Process_2023__Water Transport (GO:0006833),0.01956745623069001,0.4466210621319231,1.5730947202926544,0.8073429559032296,CFTR;AQP5;TNPO1
GO_Biological_Process_2023__Muscle Contraction (GO:0006936),0.02,0.65072956758912,1.4269910314052168,0.6964932555687682,GLRA1;NOS1;LMOD3;SNTA1;GNAO1;RYR1;MYH13
GO_Biological_Process_2023__Ribosome Assembly (GO:0042255),0.02,0.6167005945135565,1.4634847611113915,0.7223227068985277,RPL10L;MPV17L2;DHX29;SBDS;RPS5;PPAN;NPM1;MRPL22;MRPS2;RPL6;DHX37;RPS15;PWP2;EIF6;MTERF3;RPS14
GO_Biological_Process_2023__Fibroblast Growth Factor Receptor Signaling Pathway (GO:0008543),0.02004008016032064,0.6447470816457431,1.4328960069991585,0.715848584474324,FGF17;FGF21;FGF18;FGF10
GO_Biological_Process_2023__Regulation Of JUN Kinase Activity (GO:0043506),0.020060180541624874,0.6188073970142968,1.4658214635724145,0.7271002290566917,SERPINB3;DKK1;MAP3K10
GO_Biological_Process_2023__Positive Regulation Of Cell Differentiation (GO:0045597),0.021,0.9477722132112439,1.2235853885776897,0.5895358159745164,SERPINB3;ACTL6B;GDNF;TMEM119;NEUROD4;COL1A1;EDN3;SP7;LAMA1;TACSTD2;PA2G4;MAPK9;NEUROG1;BRD7;RANBP3L;TGFB3;IGF1;PAX2;SMARCA4;NUDT21;SMARCD3;CPNE1
GO_Biological_Process_2023__Regulation Of Epithelial To Mesenchymal Transition (GO:0010717),0.021,0.6620525524675156,1.4020606411273124,0.6850008445872673,SERPINB3;COL1A1;PPP2CA
GO_Biological_Process_2023__Regulation Of Nucleotide-Excision Repair (GO:2000819),0.021169354838709676,0.49455536669351335,1.5459190831517458,0.7805138200592482,ACTL6B;BRD7;BCL7B;SMARCA4;ERCC8;SMARCD3;DPF1;RAD52;SMARCC2
GO_Biological_Process_2023__piRNA Processing (GO:0034587),0.021450459652706845,0.39410906736388246,1.5980749314119223,0.8140331754740967,ASZ1;DDX4;PNLDC1
GO_Biological_Process_2023__One-Carbon Compound Transport (GO:0019755),0.022044088176352707,0.6124516322941816,1.458997752810156,0.7328793213958809,CFTR;AQP5
GO_Biological_Process_2023__Regulation Of Calcium Ion Import (GO:0090279),0.02263374485596708,0.521888007951728,1.5240327965225842,0.7921518086787964,SEMG1;EGF;SPHK2
GO_Biological_Process_2023__Regulation Of Stem Cell Population Maintenance (GO:2000036),0.023,0.6476625324670582,1.433456915140032,0.7027923360349572,ACTL6B;ESRRB;BRD9;CNOT2;BCL7B;ELAVL1;SMARCA4;SAP30L;SUDS3;ING2;SF3B3
GO_Biological_Process_2023__Negative Regulation Of Striated Muscle Cell Differentiation (GO:0051154),0.02383419689119171,0.6057938570809049,1.4729830600598381,0.7786057969568128,TMEM119;DKK1;GSK3A;HDAC3
GO_Biological_Process_2023__Ribosomal Large Subunit Biogenesis (GO:0042273),0.024,0.6392272543899611,1.424097553718511,0.7016575105490184,RPL10L;RPL26L1;NSA2;MALSU1;PPAN;NPM1;SPATA5;ZNF622;NIP7;SDAD1;RPL6;SURF6;EIF6
GO_Biological_Process_2023__Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806),0.024,0.6794898927934304,1.3937915331761739,0.6794474581239808,ACTL6B;CCNH;PPP2CA;BRD7;CDK7;APC;BCL7B;PEX2;SMARCA4;GLI1;PAGR1;SMARCD3;DPF1;SMARCC2;CDKN2D;DDRGK1;TAF1;ARID2
GO_Biological_Process_2023__Regulation Of Plasminogen Activation (GO:0010755),0.024390243902439025,0.24886664435451972,-1.905278002051612,-0.53562176080673,CTSZ;ENO1;HPN;PLAUR;CLEC3B;PLAT;PLGRKT;F12;SERPINF2;PLAU
GO_Biological_Process_2023__Positive Regulation Of Multicellular Organismal Process (GO:0051240),0.026,0.9412436859972789,1.181743888317571,0.5653422696594902,SERPINB3;ACTL6B;OXT;GDNF;TMEM119;IFNG;AMH;COL1A1;RBM19;ESRRB;HCAR2;FGF21;CNKSR2;NLRP5;BRD9;EGF;TNFSF11;MUC1;PPARGC1B;PRKAA1;APC;BCL7B;HDAC3;TGFB3;PAX2;SMARCA4;SAP30L;GNAS;SUDS3;ING2;SF3B3;TAPT1;ABCA7;HSF1;TP73;CNOT3;LRPAP1;DECR1;PTK2;STAT6;EHMT1;TLE6;DEF8;SIRT6;GAPDH
GO_Biological_Process_2023__Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990),0.026,0.7449301826612662,1.349901301946274,0.6580066015463654,ACTL6B;CDK4;RIOK2;CCNH;PPP2CA;BRD7;CDK7;BCL7B;SIRT2;SMARCA4;SMARCD3;DPF1;ERCC2;SMARCC2;CDKN2D;NEK6;ARID2;CDC23
GO_Biological_Process_2023__Lymphocyte Mediated Immunity (GO:0002449),0.02694300518134715,0.5276253655296992,1.5171985353760633,0.7909172817185735,CD70
GO_Biological_Process_2023__Positive Regulation Of T Cell Activation (GO:0050870),0.028,0.7531446191378947,1.3442228290835445,0.6530735726187352,ACTL6B;CD70;TYK2;TNFSF11;GNAO1;BRD7
GO_Biological_Process_2023__Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344),0.028,0.7634594534758355,1.3545581947970724,0.670992078581433,FGF17;FGF21;FGF18
GO_Biological_Process_2023__Positive Regulation Of T Cell Differentiation (GO:0045582),0.028028028028028028,0.7470483266289274,1.351629392175824,0.6622879760735741,ACTL6B;BRD7;SOCS1;SMARCA4;SMARCD3
GO_Biological_Process_2023__Histone Acetylation (GO:0016573),0.029,0.7361025028240172,1.3706636660865754,0.6694220982361819,ACTL6B;TAF7;BRD8;TADA2B;TAF9;CPA4;TRRAP;RUVBL2;TAF2;WDR5;SF3B3;NAA60;ENY2;POLE3;TAF4;MORF4L2;YEATS4;PHF20L1;VPS72
GO_Biological_Process_2023__Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414),0.029087261785356068,0.6049217390291318,1.4622685100912702,0.7311110457779431,CFTR;IFNG
GO_Biological_Process_2023__Regulation Of Activin Receptor Signaling Pathway (GO:0032925),0.029288702928870293,0.6259014160105393,1.4531824637257376,0.7579716784409027,LEMD3;IGSF1;MAGI2;CER1
GO_Biological_Process_2023__Modified Amino Acid Transport (GO:0072337),0.029381965552178316,0.6583974747264983,1.4125288010540942,0.705755437073018,SLC7A3;SLC6A13;SLC25A2;SLC7A6;SLC25A32;SLC38A9;SLC7A9
GO_Biological_Process_2023__Positive Regulation Of DNA Repair (GO:0045739),0.03,0.735868728992291,1.3674000615774062,0.6625301480513722,ACTL6B;UBE2N;TMEM161A;MCRS1;FGF10;BRD7;TRIM28;BCL7B;XRCC1;BABAM1;SMARCA4;SMARCD3;RUVBL2;DPF1;TIMELESS;SMARCC2;PCNA;UIMC1;INO80E;TFPT;ARID2
GO_Biological_Process_2023__Positive Regulation Of Lymphocyte Differentiation (GO:0045621),0.03009027081243731,0.6533329236233881,1.4067575392724463,0.6949706547764986,ACTL6B;BRD7;SMARCA4;SMARCD3;SMARCC2;ARID2;MMP14
GO_Biological_Process_2023__Chondrocyte Differentiation (GO:0002062),0.030333670374115267,0.6494900800000017,1.4307189793760875,0.7204252353918044,WNT5B;WNT10B;SLC26A2
GO_Biological_Process_2023__Positive Regulation Of Peptidyl-Lysine Acetylation (GO:2000758),0.030895983522142123,0.5972211754022201,1.4795305592956702,0.7626425199744642,NOS1;PRKAA1;DIP2B;GLYR1;BAZ1B
GO_Biological_Process_2023__Regulation Of T Cell Differentiation (GO:0045580),0.031,0.6645972331085103,1.407250543378557,0.6959224693257926,ACTL6B;CLPTM1;BRD7;SMARCA4;SMARCD3;CAMK4;PRDM1;SMARCC2
GO_Biological_Process_2023__Amino Acid Import Across Plasma Membrane (GO:0089718),0.03121852970795569,0.6509340749270515,1.40635777094211,0.6964510234391872,SLC7A3;SLC6A13;SLC6A2;TSPO2
GO_Biological_Process_2023__Positive Regulation Of Extracellular Matrix Organization (GO:1903055),0.03125,0.5272043386983903,-1.4958971471894993,-0.3998218560374103,RB1;IER3IP1;SMAD3;IL6;TGFB1;PDPN;EFEMP2;TNXB;FSCN1;RGCC;EMILIN1;CLASP1;COLGALT1;CLASP2;DDR2;RUNX1
GO_Molecular_Function_2023__Neuropeptide Binding (GO:0042923),0.03229061553985873,0.6413934154651366,1.4225829500478502,0.7200071808663495,PRLHR;NPBWR2;GPR149;NMUR2;MC3R;GPR37
GO_Biological_Process_2023__Negative Regulation Of Leukocyte Activation (GO:0002695),0.03333333333333333,0.5877699605719308,-1.3300500394415367,-0.3568072633231746,IL4;CD33;IL31RA;LILRB4;GPER1
GO_Biological_Process_2023__Negative Regulation Of Reproductive Process (GO:2000242),0.03398558187435633,0.608149883683574,1.4586624271160002,0.7492771499301661,SEMG1;AMH;IGF1;SPINK13
GO_Biological_Process_2023__Calcium-Dependent Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0016339),0.034,0.6677438148361267,1.399082461962933,0.6973414599579834,PCDHGB4;CDH18;PCDHGC3;PCDHB14;CDH9;CDH4;PCDHB16;PCDHB10;PCDHB13;PCDHB11;PCDHB5;PCDHB6;CDH22;PCDHB4;PCDHB2;CDH6
GO_Biological_Process_2023__Histone H4 Acetylation (GO:0043967),0.03406813627254509,0.647173987827835,1.436992911870725,0.7091610068807476,ACTL6B;JADE2;MCRS1;BRD8;KANSL2;TRRAP;RUVBL2;WDR5;KAT8
GO_Biological_Process_2023__L-alpha-amino Acid Transmembrane Transport (GO:1902475),0.03406813627254509,0.7573478003625593,1.3455873125399715,0.6655829541095032,SLC7A3;SLC6A2;SLC25A2;SLC7A6;CLN3;SLC38A9;SLC1A3;SLC17A8
GO_Molecular_Function_2023__Serine-Type Peptidase Activity (GO:0008236),0.035,0.8517562046576403,1.2815021021137047,0.6182989133253651,PRSS21;TMPRSS2;KLK4;ENDOU;MMP13;MMP1;PRSS12;PRSS33;MMP7;PCSK2;CLPP;PRSS53;PRSS54;CTRB1;KLK6;CTSV
GO_Molecular_Function_2023__Neuropeptide Hormone Activity (GO:0005184),0.03567787971457696,0.6102533565070165,1.462362129735449,0.7367316273302931,OXT;PENK
GO_Molecular_Function_2023__Neuropeptide Activity (GO:0160041),0.03567787971457696,0.6102533565070165,1.462362129735449,0.7367316273302931,OXT;PENK
GO_Biological_Process_2023__Regulation Of DNA Repair (GO:0006282),0.036,0.8375125270151821,1.2866671927406044,0.6214801311823949,ACTL6B;TAF7;UBE2N;TMEM161A;MCRS1;BRD8;FGF10;BRD7;TRIM28;BCL7B;TADA2B;BABAM1;SMARCA4;TAF9;SMARCD3;TRRAP;RUVBL2;TAF2;DPF1;SF3B3;RAD52;SMARCC2;PCNA;UIMC1;INO80E;TFPT;ENY2;ARID2;TAF4;RADX;MORF4L2;YEATS4;CEBPG;UBR5;VPS72;UBE2V2;UBE2V1
GO_Biological_Process_2023__protein-RNA Complex Assembly (GO:0022618),0.036,0.9142372556501246,1.2450758125986316,0.6029157672016382,RPL10L;SNRPF;DENR;TARBP2;GEMIN5;PTGES3;CRNKL1;DHX29;RPS5;GEMIN7;PRMT7;TGS1;PPAN;NUDT21;DDX23;BOP1;XAB2;SNRPB;EIF3E;ADAR;SNRPD2;SART3;EIF2S2;PRPF6;EIF3G;SRPK2;EIF3K;RPL6;EIF3B;PUF60;RPS15;PWP2;EIF6;RPS14;LUC7L2;NCBP1;CELF5;PRMT5;RPS19;NOP2;SF3A2;YTHDC1;STRAP;SRSF9;LSM4
GO_Biological_Process_2023__Negative Regulation Of Developmental Process (GO:0051093),0.037,0.8312027159990794,1.294693192308479,0.6336827333112044,ACTL6B;AMH;BRD9;BCL7B;CST3;SMARCA4;CER1;SAP30L;SUDS3;RAPGEF3;HUWE1;ING2;SF3B3
GO_Molecular_Function_2023__NAD-retinol Dehydrogenase Activity (GO:0004745),0.037037037037037035,0.41614993762740743,-1.6213314838717945,-0.4601537448819395,SDR9C7;RDH8;RDH5;HSD17B6;ADH1B;ADH1C;DHRS7C;ADH6;DHRS3;SDR16C5;ADH7;AKR1A1;DHRS9;ADH4;AKR1C3
GO_Biological_Process_2023__Homologous Chromosome Segregation (GO:0045143),0.03722854188210962,0.5992564579147936,1.4759688271964782,0.7753616944430715,SYCP1;PRDM9;MND1;CENPC
GO_Biological_Process_2023__Defense Response To Fungus (GO:0050832),0.03741152679474216,0.6422335411888037,1.4368797607326562,0.7263508105176016,DEFA4
GO_Biological_Process_2023__Cellular Response To Interferon-Beta (GO:0035458),0.03744939271255061,0.6442686046932319,1.441375116744705,0.7360151573413903,CAMK2A;OAS1;UBE2K;CDC34;IRGM;NDUFA13;IFNAR1
GO_Molecular_Function_2023__Hormone Activity (GO:0005179),0.039,0.7802868458733774,1.325657432825282,0.6491315445166927,OXT;PENK;CGB2;AMH;EDN3;CGB1;PTHLH;IGF1;CHGB;CGA;ASIP;VGF;GCG;APLN;TRH;AVP;CRH;NPFF;ADIPOQ;INHBA;METRN
GO_Molecular_Function_2023__Signal Sequence Binding (GO:0005048),0.03907815631262525,0.7651211447563127,1.3550223771195438,0.675925855614724,CEMIP;KDELR1;BRAP;TNPO2;POM121;TNPO1;POM121C;KDELR2;PEX5
GO_Biological_Process_2023__Cardiac Myofibril Assembly (GO:0055003),0.0395010395010395,0.655941241084124,1.4437809447036607,0.7448628041068684,CSRP3
GO_Biological_Process_2023__T Cell Mediated Immunity (GO:0002456),0.040082219938335044,0.64903379757624,1.4166421073719582,0.7346039686952308,CD70
GO_Biological_Process_2023__DNA Synthesis Involved In DNA Repair (GO:0000731),0.040526849037487336,0.6611608024780712,1.4070262074482403,0.7062746314921793,SYCP1;POLE;WRN;PCNA;POLN;POLA1;POLD1;PARP10;USP10
GO_Biological_Process_2023__Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002460),0.0408997955010225,0.6444129479076685,1.4250525995291758,0.7279826128112873,CD70
GO_Molecular_Function_2023__GABA Receptor Activity (GO:0016917),0.0408997955010225,0.6542107242795865,1.4047645741111112,0.7191750922556114,GABRB2;GABRA3;GABRA1;GABRG1;GABBR2;GABRR1;GABRG2;GABRA4;GABRA2;GPR156
GO_Biological_Process_2023__Positive Regulation Of Double-Strand Break Repair (GO:2000781),0.041,0.8279609057068149,1.2916104142229239,0.6268129046138532,ACTL6B;UBE2N;SHLD1;BRD8;PIAS4;BRD7;BCL7B;TRAPPC13;SMARCA4;SMARCD3;TRRAP;RUVBL2;DPF1;TIMELESS;FUS;SMARCC2;ARID2;MORF4L2;YEATS4;SIRT6;HDGFL2;VPS72;UBE2V2
GO_Biological_Process_2023__Protein Homotetramerization (GO:0051289),0.04104104104104104,0.7526754197794377,1.3477501863112973,0.6620183612573517,SYCP1;AQP5;RYR1;TNPO1;THG1L;SSBP1;CLU;MCOLN1;OSBPL2;ALDOA;GOLGA2;SAMHD1;TRPM4;SHMT2;HCN1;HPRT1
GO_Biological_Process_2023__Regulation Of Telomere Maintenance (GO:0032204),0.04124748490945674,0.755803226085573,1.353690929114264,0.6673751070434225,RAD50;ERCC4;UPF1;USP7;SLX4;ERCC1;TERF2;TERF2IP;NSMCE2;NBN;NSMCE4A;NSMCE1;SIRT6;POT1;TERF1;EID3;SMC5;SMG1;DHX36;TINF2;RTEL1
GO_Biological_Process_2023__Ureteric Bud Morphogenesis (GO:0060675),0.04162330905306972,0.6488031464040732,1.4378908894410367,0.7425446683283932,GDNF;PAX2;TCF21
GO_Biological_Process_2023__Sarcomere Organization (GO:0045214),0.04221105527638191,0.7577672643538168,1.3594352081865568,0.6813872031187459,CSRP3;MYOZ2;CSRP2
GO_Biological_Process_2023__Positive Regulation Of Hormone Secretion (GO:0046887),0.042355371900826444,0.6835545349648686,1.3920950709504714,0.7147665597847781,EDN3;HCAR2
GO_Biological_Process_2023__Protein Tetramerization (GO:0051262),0.043,0.8239262986883101,1.3032295776305203,0.6362503914333296,SYCP1;AQP5;RYR1;TNPO1;FARSA;THG1L;NUDT21;SSBP1;CLU;MCOLN1;OSBPL2;ALDOA;GOLGA2;KCNC3;PKD1;SAMHD1;TRPM4;SHMT2;HCN1;KRT1;HPRT1
GO_Biological_Process_2023__Synapse Assembly (GO:0007416),0.043,0.8400015359520101,1.2848214884924003,0.6289576354309965,GABRB2;HAPLN4;SDK1;PCDHB14;PCDHB16;GABRA1;PCDHB10;PCDHB13;PCDHB11;FGF13;CDK5;POU4F1;PCDHB5;PCDHB6;ADGRF1;ZDHHC2;DRD1;GABRG2;PCDHB4;PCDHB2;CBLN4;PTEN
GO_Biological_Process_2023__Positive Regulation Of Positive Chemotaxis (GO:0050927),0.043478260869565216,0.35490005172361333,-1.6157485367034286,-0.49343924143083817,VEGFC;MEN1;F2RL1;NTF3;CDH13;CXCL12;VEGFB;CXCL8;VEGFA
GO_Biological_Process_2023__Actin Filament-Based Transport (GO:0099515),0.043478260869565216,0.5354687072139228,-1.4159693674511227,-0.37027474894948015,MYO1A;MYO5B;SUN2;MYO15A;MYO1G
GO_Biological_Process_2023__Regulatory ncRNA Processing (GO:0070918),0.044044044044044044,0.6677334081386747,1.4000035386243257,0.6938019918197641,ASZ1;DDX4;TARBP2;PNLDC1
GO_Biological_Process_2023__Neurotransmitter Secretion (GO:0007269),0.04408817635270541,0.7625450169136594,1.3344117061576708,0.6552811391784653,UNC13A;LIN7A;CPLX2;PPFIA3;RPH3A;PCLO;PIP5K1C;SYT1;SYN1;DNAJC5;CDK5;HRH3;RIMS2;LIN7B
GO_Molecular_Function_2023__Endopeptidase Regulator Activity (GO:0061135),0.04504504504504504,0.756517265625182,1.3520532859526977,0.6649438365775299,SLPI;ITIH2;PCSK1N;CST3;SPINK2;SERPIND1
GO_Biological_Process_2023__Regulation Of Mitochondrial Translation (GO:0070129),0.04591836734693878,0.6527362442664523,1.4169014148623444,0.7127291879869311,MTG2;FASTKD3;MPV17L2;TSFM;MALSU1
GO_Biological_Process_2023__Positive Regulation Of Phosphorylation (GO:0042327),0.046,0.9357236277009375,1.2000647137762408,0.5781914463050665,FGF17;CSRP3;ROS1;TMEM119;AMH;MST1R;FGF21;FGF18;RAD50;FNIP1;EGF;FGF10;AKT2;PTGES3;AURKB;MOB3A;HDAC3;VAC14;MYDGF;RAC1;STK4;FAXDC2;CD40;ZNF622;PIN1;CDK2AP1;IRGM;NBN;BRAT1;PTK2;CCND2;APP;MOB1B;DHX34;FMR1;EPHB4;ERP29;NTRK2;MT3;CLDN3;AKTIP;AXIN1;INSR;CCNA2;DAB2;GPNMB;HGF;FGFR1
GO_Biological_Process_2023__Regulation Of Stem Cell Differentiation (GO:2000736),0.04609218436873747,0.8079511511359619,1.3178705115725493,0.6498933832797426,GDNF;SP7;ESRRB;TACSTD2;NSUN2;MBD3;SETD1A;NUDT21;OCIAD1;GATAD2A;NELFB
GO_Biological_Process_2023__Positive Regulation Of Amyloid-Beta Formation (GO:1902004),0.04648760330578512,0.6633762899223288,1.3990755833497168,0.7291523371231491,IFNG;GSK3A;CLU;SLC2A13
GO_Biological_Process_2023__Negative Regulation Of Lipid Catabolic Process (GO:0050995),0.046890927624872576,0.6518214135613964,1.4290329639949917,0.7320262325030638,HCAR2;CIDEC;PRKAA1
GO_Molecular_Function_2023__Serine-Type Endopeptidase Activity (GO:0004252),0.047,0.9066428757561481,1.249442512288173,0.6046544815210475,PRSS21;TMPRSS2;MMP13;MMP1;PRSS12;PRSS33;MMP7;PCSK2;CLPP;PRSS53;PRSS54;CTRB1;KLK6;CTSV
GO_Molecular_Function_2023__Chemoattractant Activity (GO:0042056),0.047522750252780584,0.721833970705979,1.3774967511570346,0.6966947253029411,GDNF;S100A4;FGF10
GO_Biological_Process_2023__Skeletal Muscle Tissue Development (GO:0007519),0.04824120603015075,0.7594880160046161,1.3343259907762852,0.6568897405781385,CSRP3;POPDC3;LMOD3;MYOZ2;RYR1;VRK3;TCF21
GO_Biological_Process_2023__Regulation Of Monoatomic Ion Transport (GO:0043269),0.04833836858006042,0.6691613677167381,1.407271676526351,0.7072378990455124,CLDN10;HTR1A;WWP2;KCNJ14;RAB11B
GO_Molecular_Function_2023__Ligand-Gated Monoatomic Cation Channel Activity (GO:0099094),0.049,0.826485543099702,1.303368680203855,0.6395621485489087,CHRNA9;CHRNB3;SCNN1G;KCNN2;CLU;KCNJ14;MCOLN1;KCNH2
GO_Biological_Process_2023__Striated Muscle Contraction (GO:0006941),0.049,0.7968040492241585,1.3161615183936841,0.6489084397480408,CSRP3;NOS1;JSRP1;LMOD3;RYR1;MYL4;KCNH2;STAC3;SMPX
GO_Biological_Process_2023__Gamma-Aminobutyric Acid Signaling Pathway (GO:0007214),0.050204918032786885,0.7021561319552709,1.3856100730770378,0.7120866566499342,GABRB2;GABRA3;GABRA1;GABRG1;GABBR2;GABRR1;GABRG2;GABRA4;GABRA2;GPR156
GO_Biological_Process_2023__Oligosaccharide Biosynthetic Process (GO:0009312),0.05102040816326531,0.7507956707942198,1.35166331272356,0.6900752133359489,ST6GALNAC1;FUT1;FUT7;FUT2;B3GALT5
GO_Biological_Process_2023__Negative Regulation Of Calcium Ion Transmembrane Transport (GO:1903170),0.0511770726714432,0.7254394829212649,1.3776562522346352,0.6941387235810175,NOS1;VDAC1;TMBIM6
GO_Molecular_Function_2023__GABA-A Receptor Activity (GO:0004890),0.05197505197505198,0.6914968382260346,1.3895674924882027,0.7190209012820249,GABRB2;GABRA3;GABRG1;GABRR1
GO_Molecular_Function_2023__Zinc Ion Binding (GO:0008270),0.052,0.9525484110021089,1.1543735878662562,0.5499744405273389,GLRA1;SEMG1;MSRB3;CPA2;GRIN2A;PGGT1B;MMP13;SLU7;BHMT;RPH3A;ZNF84;PIAS4;TRIM28;CDO1;IKZF4;MT1F;NUDT12;ZNF331;PAM;MDM2;ZNF8;TIMM13;SIRT2;ISCU;ZNF93;RBAK;ZKSCAN5;RCHY1;ACE2;ZNF146;KDM2B;CDIP1;KDM7A;BAZ1B;SAP30L;CTCF;AOC1;NRG1;MME;ZNF91;DHH;EEA1;CXXC4;POLA1;LTA4H;QPCTL;CALB1;ZMYND8;ZNF3;CHMP1A;KAT6A;ZNF92;SIRT6;CYLD;SAMHD1;IKZF5;PTPN1;PRIM1;ZCCHC4;SEC24B;SOD1;MMP16;ZFP37;SHMT2;ZNF90;ZNF675;MT3;SLC39A4;ADH5;MT1E;S100A9;NAPEPLD;TNKS;S100A8;TET2;KDM5B;GLO1;CHD4;SIAH1;PHF14;ZBTB32;KDM5A;SEC24D;RGN;CALR;ZFYVE1;RABIF;PLSCR1;SEC24A;MEFV;SLC25A16;ERAP1;KDM5C;LACTB2;PITRM1
GO_Biological_Process_2023__Signal Release From Synapse (GO:0099643),0.05215646940822467,0.7554386280822306,1.3382749651417873,0.6613820384531071,UNC13A;LIN7A;CPLX2;PPFIA3;PCLO;PIP5K1C;SYT1;SYN1;DNAJC5;CDK5;HRH3;LIN7B
GO_Biological_Process_2023__Epithelial Cell Development (GO:0002064),0.052200614124872056,0.7049889514041475,1.3833746909379776,0.7228358428501723,WNT5B;ROS1;RILPL2;BFSP1
GO_Molecular_Function_2023__Postsynaptic Neurotransmitter Receptor Activity (GO:0098960),0.05268595041322314,0.7380278289266169,1.3677921528480474,0.710948026192703,GRIA1
GO_Biological_Process_2023__Apoptotic Mitochondrial Changes (GO:0008637),0.053266331658291456,0.7670653567301903,1.3554344195698953,0.6685968557483485,CAMK2A;ATP2A1;DNM1L;VPS35;CLU;TIMM50;FIS1;CCAR2;GGCT;MCL1;BCL2L1;FZD9
GO_Biological_Process_2023__Regulation Of rRNA Processing (GO:2000232),0.053497942386831275,0.6553628936656576,1.4270817435869063,0.7510845503296892,RIOK2;UTP15;DIMT1
GO_Biological_Process_2023__Positive Regulation Of Immune System Process (GO:0002684),0.05353535353535353,0.7572701736770011,1.3448843448604715,0.6779177091064006,PLA2G1B;C9;HCAR2
GO_Biological_Process_2023__Cellular Response To Retinoic Acid (GO:0071300),0.05405405405405406,0.8001710456233256,1.3167991830265882,0.6536494772570635,WNT5B;WNT10B;PAX2;WNT2;STRA8;TESC;NDUFA13
GO_Biological_Process_2023__Nervous System Development (GO:0007399),0.055,0.9758699472871533,1.1384107049536338,0.5454779138180489,ACTL6B;FGF17;PPP1R17;GDNF;PCDH1;SDK1;MST1R;SPOCK1;TRPC5;CHERP;CHST8;APAF1;PCDHB14;ATN1;NMUR2;SDHA;ADGRV1;BTBD2;LGI1;NEUROG1;APC;EMX2;ROGDI;SCN8A;PCDHB16;FBXL17;EMX1;PCDHB10;WNT2;PCDHB13;PCDHB11;CER1;MARK4;KLK6;ANKLE2;SPG7;RBFOX1;DPF1;FGF13;GLIS2;NRG1;ARHGAP26;KAT8;VPS13B;APLP1;ADGRB1;NTN5;CDK5;POU4F1;BTBD3;PCDHB5;PCDHB6;ZMYND8;CYP46A1;MSI1;THOC6;NAIP;APP;NRTN;NRSN2;CHRM2;VAX1;PRDM12;PSPN;MAP1S;PKD1;SDCBP2;NRGN;ADGRF1;ZDHHC2;DRD1;FKTN;LRCH4;GSS;PCDHB4;PCDHB2;CDK5RAP2;SRRM4;DOC2A;ADAM22;CYP26C1;FZD9;WWP1;ACTL6A;SIAH1;PTEN;OPHN1;PAFAH1B3;LIMK1;INHBA;RITA1;NAV3;TENM1;PROP1;APEX1;FABP7;SERF1A;MEF2C;GLRB;SLC25A16;DCX;KALRN;APBA1;GRIK1;FUZ;ELP3;ADGRG6
